"year" "country" "house" "party_long" "party_short" "seats" "government" "colour" "x" "y" "row" "theta"
"1.106" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.368747013485687 1.23170080154849 3 1.86168453546062
"1.107" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.443689791604321 1.65587284506697 6 1.83259571459405
"2" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.295793194402881 1.10391523004465 2 1.83259571459405
"2.1" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.45590161897577 1.80031477960161 7 1.81881679944672
"2.2" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.445041867912629 1.94985582436365 8 1.79519580205131
"2.3" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.297016701168227 1.39735371533401 4 1.78023583703422
"2.4" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.306570506025344 1.54123401206222 5 1.76714586764426
"2.5" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.297682590286166 1.68824186230664 6 1.74532925199433
"2.6" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.223261942714625 1.26618139672998 3 1.74532925199433
"2.7" 2019 "Argentina" "Diputados" "Probablemente a favor" "Probablemente a favor" 8 0 "#74b084" -0.30567566766422 1.83181384917648 7 1.73614330856278
"3" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.156434465040231 0.987688340595138 1 1.72787595947439
"3.1" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.298084532352349 1.97766165245026 8 1.72039597696584
"3.2" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.14917279110863 1.13307984157007 2 1.70169602069447
"3.3" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.149326376096648 1.42074556481182 4 1.67551608191456
"3.4" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.154026934803595 1.56386171334202 5 1.66897109721958
"3.5" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.149409844710271 1.70776233958585 6 1.65806278939461
"3.6" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.153361641591474 1.85079977272667 7 1.65346981767884
"3.7" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.149460187172849 1.99440759436236 8 1.64559615188037
"3.8" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" -0.0747576371706117 1.28353906063449 3 1.62897396852804
"3.9" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.22460635382238e-16 2 8 1.5707963267949
"3.10" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.13713447140649e-16 1.85714285714286 7 1.5707963267949
"3.11" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.04966258899061e-16 1.71428571428571 6 1.5707963267949
"3.12" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 9.62190706574725e-17 1.57142857142857 5 1.5707963267949
"3.13" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 8.74718824158841e-17 1.42857142857143 4 1.5707963267949
"3.14" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 6.99775059327073e-17 1.14285714285714 2 1.5707963267949
"3.15" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 6.12303176911189e-17 1 1 1.5707963267949
"3.16" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.0747576371706119 1.28353906063449 3 1.51261868506175
"3.17" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.149460187172848 1.99440759436236 8 1.49599650170943
"3.18" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.153361641591474 1.85079977272667 7 1.48812283591095
"3.19" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.149409844710271 1.70776233958585 6 1.48352986419518
"3.20" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.154026934803595 1.56386171334202 5 1.47262155637022
